start_stop,end_stop,weight,trans_mode,lines,line_num,line_trans
934,901,0.013893392414128734,1.0,METRO1,1,METRO
934,927,0.011795305508934675,1.0,METRO1,1,METRO
901,989,0.014156013437900577,1.0,METRO1,1,METRO
901,934,0.013893392414128734,1.0,METRO1,1,METRO
989,896,0.016072427888471,1.0,METRO1,1,METRO
989,901,0.014156013437900577,1.0,METRO1,1,METRO
896,945,0.011822394199120134,1.0,METRO1,1,METRO
896,989,0.016072427888471,1.0,METRO1,1,METRO
945,917,0.015395776558029638,1.0,METRO1,1,METRO
945,896,0.011822394199120134,1.0,METRO1,1,METRO
917,939,0.013908901704911,1.0,METRO1,1,METRO
917,945,0.015395776558029638,1.0,METRO1,1,METRO
939,996,0.013325180325130354,1.0,METRO1,1,METRO
939,917,0.013908901704911,1.0,METRO1,1,METRO
996,987,0.007981462104014379,1.0,METRO1,1,METRO
996,939,0.013325180325130354,1.0,METRO1,1,METRO
987,930,0.009104633141255564,1.0,METRO1,1,METRO
987,996,0.007981462104014379,1.0,METRO1,1,METRO
930,968,0.00802622443708493,1.0,METRO1,1,METRO
930,987,0.009104633141255564,1.0,METRO1,1,METRO
930,891,0.007655474666941904,1.0,METRO1,1,METRO
968,985,0.014689474838480139,1.0,METRO1,1,METRO
968,930,0.00802622443708493,1.0,METRO1,1,METRO
985,981,0.008260247424785065,1.0,METRO1,1,METRO
985,968,0.014689474838480139,1.0,METRO1,1,METRO
981,967,0.007470906604122129,1.0,METRO1,1,METRO
981,985,0.008260247424785065,1.0,METRO1,1,METRO
967,960,0.005132162333608269,1.0,METRO1,1,METRO
967,981,0.007470906604122129,1.0,METRO1,1,METRO
960,909,0.012024652449883278,1.0,METRO1,1,METRO
960,967,0.005132162333608269,1.0,METRO1,1,METRO
909,929,0.009701632618712068,1.0,METRO1,1,METRO
909,960,0.012024652449883278,1.0,METRO1,1,METRO
929,918,0.006332973778387688,1.0,METRO1,1,METRO
929,909,0.009701632618712068,1.0,METRO1,1,METRO
918,943,0.012331447644492111,1.0,METRO1,1,METRO
918,929,0.006332973778387688,1.0,METRO1,1,METRO
943,941,0.012363208691817918,1.0,METRO1,1,METRO
943,918,0.012331447644492111,1.0,METRO1,1,METRO
941,928,0.007293091857219841,1.0,METRO1,1,METRO
941,943,0.012363208691817918,1.0,METRO1,1,METRO
928,912,0.006826503662119044,1.0,METRO1,1,METRO
928,941,0.007293091857219841,1.0,METRO1,1,METRO
912,898,0.00752946043897275,1.0,METRO1,1,METRO
912,928,0.006826503662119044,1.0,METRO1,1,METRO
898,951,0.009562644911568042,1.0,METRO1,1,METRO
898,912,0.00752946043897275,1.0,METRO1,1,METRO
951,921,0.00818126669447548,1.0,METRO1,1,METRO
951,898,0.009562644911568042,1.0,METRO1,1,METRO
921,893,0.008304627706660524,1.0,METRO1,1,METRO
921,951,0.00818126669447548,1.0,METRO1,1,METRO
893,903,0.009228208722944008,1.0,METRO1,1,METRO
893,921,0.008304627706660524,1.0,METRO1,1,METRO
903,902,0.016383515333607063,1.0,METRO1,1,METRO
903,893,0.009228208722944008,1.0,METRO1,1,METRO
902,904,0.015199533751842364,1.0,METRO1,1,METRO
902,903,0.016383515333607063,1.0,METRO1,1,METRO
904,902,0.015199533751842364,1.0,METRO1,1,METRO
971,972,0.015610682473548814,2.0,METRO2,2,METRO
972,970,0.015929689712094224,2.0,METRO2,2,METRO
972,971,0.015610682473548814,2.0,METRO2,2,METRO
970,978,0.02484189008770699,2.0,METRO2,2,METRO
970,972,0.015929689712094224,2.0,METRO2,2,METRO
978,965,0.020300581120020072,2.0,METRO2,2,METRO
978,892,0.038108303309881374,2.0,METRO2,2,METRO
978,970,0.02484189008770699,2.0,METRO2,2,METRO
965,973,0.012567240731334573,2.0,METRO2,2,METRO
965,978,0.020300581120020072,2.0,METRO2,2,METRO
973,897,0.01450185317333618,2.0,METRO2,2,METRO
973,965,0.012567240731334573,2.0,METRO2,2,METRO
897,946,0.010681902839743214,2.0,METRO2,2,METRO
897,973,0.01450185317333618,2.0,METRO2,2,METRO
946,926,0.013907877995400556,2.0,METRO2,2,METRO
946,897,0.010681902839743214,2.0,METRO2,2,METRO
926,940,0.016640295653699008,2.0,METRO2,2,METRO
926,946,0.013907877995400556,2.0,METRO2,2,METRO
940,982,0.008555283379840033,2.0,METRO2,2,METRO
940,926,0.016640295653699008,2.0,METRO2,2,METRO
982,975,0.010105285370310605,2.0,METRO2,2,METRO
982,940,0.008555283379840033,2.0,METRO2,2,METRO
975,953,0.011456766862237065,2.0,METRO2,2,METRO
975,982,0.010105285370310605,2.0,METRO2,2,METRO
975,900,0.008679022950321065,3.0,METRO3,3,METRO
975,916,0.00844492118128086,3.0,METRO3,3,METRO
953,956,0.012108835306258935,2.0,METRO2,2,METRO
953,975,0.011456766862237065,2.0,METRO2,2,METRO
956,931,0.009680881225182656,2.0,METRO2,2,METRO
956,953,0.012108835306258935,2.0,METRO2,2,METRO
956,948,0.008846960147344667,5.0,METRO5,5,METRO
956,932,0.01039176668050185,5.0,METRO5,5,METRO
931,944,0.008146566086217126,2.0,METRO2,2,METRO
931,956,0.009680881225182656,2.0,METRO2,2,METRO
944,984,0.010007024231889922,2.0,METRO2,2,METRO
944,931,0.008146566086217126,2.0,METRO2,2,METRO
984,910,0.011192131057297968,2.0,METRO2,2,METRO
984,944,0.010007024231889922,2.0,METRO2,2,METRO
910,911,0.0066207484699025146,2.0,METRO2,2,METRO
910,984,0.011192131057297968,2.0,METRO2,2,METRO
911,919,0.009152140192459631,2.0,METRO2,2,METRO
911,910,0.0066207484699025146,2.0,METRO2,2,METRO
919,913,0.012983975307271115,2.0,METRO2,2,METRO
919,911,0.009152140192459631,2.0,METRO2,2,METRO
913,958,0.010033238637392031,2.0,METRO2,2,METRO
913,919,0.012983975307271115,2.0,METRO2,2,METRO
958,999,0.017051311983388887,2.0,METRO2,2,METRO
958,913,0.010033238637392031,2.0,METRO2,2,METRO
958,994,0.04815663298252634,2.0,METRO2,2,METRO
999,958,0.017051311983388887,2.0,METRO2,2,METRO
892,979,0.017622740749478175,2.0,METRO2,2,METRO
892,978,0.038108303309881374,2.0,METRO2,2,METRO
979,974,0.04976198046874933,2.0,METRO2,2,METRO
979,892,0.017622740749478175,2.0,METRO2,2,METRO
974,895,0.021526860837120194,2.0,METRO2,2,METRO
974,979,0.04976198046874933,2.0,METRO2,2,METRO
895,977,0.025345252080978285,2.0,METRO2,2,METRO
895,974,0.021526860837120194,2.0,METRO2,2,METRO
977,986,0.019501096895774846,2.0,METRO2,2,METRO
977,895,0.025345252080978285,2.0,METRO2,2,METRO
986,894,0.013896578750710794,2.0,METRO2,2,METRO
986,977,0.019501096895774846,2.0,METRO2,2,METRO
894,952,0.030204156629662034,2.0,METRO2,2,METRO
894,986,0.013896578750710794,2.0,METRO2,2,METRO
952,980,0.030578572754810053,2.0,METRO2,2,METRO
952,894,0.030204156629662034,2.0,METRO2,2,METRO
980,954,0.019917432479105178,2.0,METRO2,2,METRO
980,952,0.030578572754810053,2.0,METRO2,2,METRO
954,980,0.019917432479105178,2.0,METRO2,2,METRO
906,907,0.015775013080560427,5.0,METRO5,5,METRO
907,905,0.01309942818730209,5.0,METRO5,5,METRO
907,906,0.015775013080560427,5.0,METRO5,5,METRO
905,938,0.009883792562184355,5.0,METRO5,5,METRO
905,907,0.01309942818730209,5.0,METRO5,5,METRO
938,923,0.011643854729631283,5.0,METRO5,5,METRO
938,905,0.009883792562184355,5.0,METRO5,5,METRO
923,889,0.008570253869535046,5.0,METRO5,5,METRO
923,938,0.011643854729631283,5.0,METRO5,5,METRO
889,961,0.009686450293442325,5.0,METRO5,5,METRO
889,923,0.008570253869535046,5.0,METRO5,5,METRO
961,955,0.007904041593601991,5.0,METRO5,5,METRO
961,889,0.009686450293442325,5.0,METRO5,5,METRO
955,976,0.008776512614972948,5.0,METRO5,5,METRO
955,961,0.007904041593601991,5.0,METRO5,5,METRO
976,932,0.012216976706749282,5.0,METRO5,5,METRO
976,955,0.008776512614972948,5.0,METRO5,5,METRO
932,956,0.01039176668050185,5.0,METRO5,5,METRO
932,976,0.012216976706749282,5.0,METRO5,5,METRO
948,890,0.007666965455584978,5.0,METRO5,5,METRO
948,956,0.008846960147344667,5.0,METRO5,5,METRO
890,936,0.006063252497923527,5.0,METRO5,5,METRO
890,937,0.013369095057534338,3.0,METRO3,3,METRO
890,948,0.007666965455584978,5.0,METRO5,5,METRO
890,900,0.012371609394133641,3.0,METRO3,3,METRO
936,947,0.009238177836019911,5.0,METRO5,5,METRO
936,890,0.006063252497923527,5.0,METRO5,5,METRO
947,983,0.009479440209894108,5.0,METRO5,5,METRO
947,936,0.009238177836019911,5.0,METRO5,5,METRO
983,992,0.012647265830846821,5.0,METRO5,5,METRO
983,947,0.009479440209894108,5.0,METRO5,5,METRO
992,925,0.0122394854813532,5.0,METRO5,5,METRO
992,983,0.012647265830846821,5.0,METRO5,5,METRO
925,991,0.008073953806879123,5.0,METRO5,5,METRO
925,992,0.0122394854813532,5.0,METRO5,5,METRO
991,925,0.008073953806879123,5.0,METRO5,5,METRO
994,995,0.013104253771437481,2.0,METRO2,2,METRO
994,958,0.04815663298252634,2.0,METRO2,2,METRO
995,994,0.013104253771437481,2.0,METRO2,2,METRO
891,963,0.00962344862755576,1.0,METRO1,1,METRO
891,930,0.007655474666941904,1.0,METRO1,1,METRO
963,957,0.009900009195213577,1.0,METRO1,1,METRO
963,891,0.00962344862755576,1.0,METRO1,1,METRO
957,993,0.010855075043206862,1.0,METRO1,1,METRO
957,963,0.009900009195213577,1.0,METRO1,1,METRO
993,920,0.011086107700725292,1.0,METRO1,1,METRO
993,957,0.010855075043206862,1.0,METRO1,1,METRO
920,949,0.01066866953885034,1.0,METRO1,1,METRO
920,993,0.011086107700725292,1.0,METRO1,1,METRO
949,990,0.014136507550066296,1.0,METRO1,1,METRO
949,920,0.01066866953885034,1.0,METRO1,1,METRO
990,949,0.014136507550066296,1.0,METRO1,1,METRO
915,927,0.01629536677595782,1.0,METRO1,1,METRO
927,934,0.011795305508934675,1.0,METRO1,1,METRO
927,915,0.01629536677595782,1.0,METRO1,1,METRO
908,914,0.027516894955231765,3.0,METRO3,3,METRO
914,922,0.01258943147274844,3.0,METRO3,3,METRO
914,908,0.027516894955231765,3.0,METRO3,3,METRO
922,966,0.011177328046128067,3.0,METRO3,3,METRO
922,914,0.01258943147274844,3.0,METRO3,3,METRO
966,988,0.00815315704812489,3.0,METRO3,3,METRO
966,922,0.011177328046128067,3.0,METRO3,3,METRO
988,942,0.012701089827822334,3.0,METRO3,3,METRO
988,966,0.00815315704812489,3.0,METRO3,3,METRO
942,924,0.012901350135104673,3.0,METRO3,3,METRO
942,988,0.012701089827822334,3.0,METRO3,3,METRO
924,964,0.014349736004885797,3.0,METRO3,3,METRO
924,942,0.012901350135104673,3.0,METRO3,3,METRO
964,935,0.010366942621484444,3.0,METRO3,3,METRO
964,924,0.014349736004885797,3.0,METRO3,3,METRO
935,959,0.005594880391791418,3.0,METRO3,3,METRO
935,964,0.010366942621484444,3.0,METRO3,3,METRO
959,933,0.010907944791447707,3.0,METRO3,3,METRO
959,935,0.005594880391791418,3.0,METRO3,3,METRO
933,899,0.007870921382678558,3.0,METRO3,3,METRO
933,959,0.010907944791447707,3.0,METRO3,3,METRO
899,916,0.009601157000352701,3.0,METRO3,3,METRO
899,933,0.007870921382678558,3.0,METRO3,3,METRO
916,975,0.00844492118128086,3.0,METRO3,3,METRO
916,899,0.009601157000352701,3.0,METRO3,3,METRO
900,890,0.012371609394133641,3.0,METRO3,3,METRO
900,975,0.008679022950321065,3.0,METRO3,3,METRO
937,962,0.014006097691075645,3.0,METRO3,3,METRO
937,890,0.013369095057534338,3.0,METRO3,3,METRO
962,998,0.014380272610824188,3.0,METRO3,3,METRO
962,937,0.014006097691075645,3.0,METRO3,3,METRO
998,997,0.014601772320292406,3.0,METRO3,3,METRO
998,962,0.014380272610824188,3.0,METRO3,3,METRO
997,969,0.011569056653995977,3.0,METRO3,3,METRO
997,998,0.014601772320292406,3.0,METRO3,3,METRO
969,997,0.011569056653995977,3.0,METRO3,3,METRO
17775,10684,0.006032659987177206,BUS,BUS48,48,BUS
10684,10687,0.008555075376294708,BUS,BUS48,48,BUS
10687,10691,0.005168862681402492,BUS,BUS48,48,BUS
10691,10696,0.008001645018238822,BUS,BUS48,48,BUS
10691,10718,0.012466885563129627,BUS,BUS57,57,BUS
10696,10972,0.011136940812301037,BUS,BUS48,48,BUS
10696,10972,0.011136940812301037,BUS,BUS57,57,BUS
10972,10989,0.01659486812175434,BUS,BUS48,48,BUS
10972,10989,0.01659486812175434,BUS,BUS57,57,BUS
10972,10989,0.024892302182631512,TRAM,TRAM19,19,TRAM
10989,10018,0.01015398024023376,BUS,BUS48,48,BUS
10989,10993,0.012526897999809236,BUS,BUS57,57,BUS
10989,10966,0.021844336982532967,BUS,BUS69,69,BUS
10989,10945,0.01706613450366316,TRAM,TRAM19,19,TRAM
10018,10940,0.014255879651743245,BUS,BUS48,48,BUS
10940,10938,0.005505332104647185,BUS,BUS48,48,BUS
10940,10938,0.005505332104647185,BUS,BUS78,78,BUS
10938,10936,0.00975659194791098,BUS,BUS48,48,BUS
10938,10936,0.00975659194791098,BUS,BUS78,78,BUS
10936,10669,0.01240723719536268,BUS,BUS48,48,BUS
10936,10669,0.01240723719536268,BUS,BUS78,78,BUS
10669,17532,0.012464095293854803,BUS,BUS48,48,BUS
10669,17532,0.012464095293854803,BUS,BUS78,78,BUS
17532,17533,0.007774651986561887,BUS,BUS48,48,BUS
17532,17533,0.007774651986561887,BUS,BUS78,78,BUS
17533,10654,0.012256731386574638,BUS,BUS48,48,BUS
17533,10447,0.040467230322908436,BUS,BUS151,151,BUS
17533,10647,0.008511362115011656,BUS,BUS78,78,BUS
13213,13214,0.010393473223513815,BUS,BUS925,925,BUS
13213,13214,0.010393473223513815,BUS,BUS924,924,BUS
13213,13214,0.010393473223513815,BUS,BUS39,39,BUS
13214,13215,0.012870475112215257,BUS,BUS925,925,BUS
13214,13215,0.012870475112215257,BUS,BUS924,924,BUS
13214,13235,0.005669926719627098,BUS,BUS39,39,BUS
13215,17434,0.01950086122867138,BUS,BUS925,925,BUS
13215,13216,0.0221278665377664,BUS,BUS924,924,BUS
17434,17435,0.0048988328465640225,BUS,BUS925,925,BUS
17434,17435,0.0048988328465640225,BUS,BUS55,55,BUS
17435,15201,0.00889199351334169,BUS,BUS925,925,BUS
17435,15201,0.00889199351334169,BUS,BUS55,55,BUS
15201,15202,0.023130653278243807,BUS,BUS925,925,BUS
15201,12728,0.08505698976745725,BUS,BUS965,965,BUS
15201,12728,0.08505698976745725,BUS,BUS55,55,BUS
15201,12872,0.053614786777515744,BUS,BUS55,55,BUS
15202,15198,0.01633292088814207,BUS,BUS925,925,BUS
15198,15199,0.012314420594262975,BUS,BUS925,925,BUS
15199,13539,0.009361642880319286,BUS,BUS925,925,BUS
13539,13540,0.007951283845919789,BUS,BUS925,925,BUS
13540,15196,0.009569942915210329,BUS,BUS925,925,BUS
15196,13542,0.011832457004976865,BUS,BUS925,925,BUS
13542,13543,0.009260015403556594,BUS,BUS925,925,BUS
13543,13544,0.008694097544395136,BUS,BUS925,925,BUS
13544,13525,0.02459604809100191,BUS,BUS925,925,BUS
13525,17793,0.020627327794087158,BUS,BUS925,925,BUS
17853,11612,0.022312503229289196,BUS,BUS70,70,BUS
11612,11613,0.006662187934229734,BUS,BUS70,70,BUS
11612,11613,0.009993281901344601,TRAM,TRAM2,2,TRAM
11612,11613,0.009993281901344601,TRAM,TRAM4,4,TRAM
11613,11616,0.013373740883668404,BUS,BUS70,70,BUS
11613,11616,0.020060611325502607,TRAM,TRAM2,2,TRAM
11613,11616,0.020060611325502607,TRAM,TRAM4,4,TRAM
11616,11650,0.012327728634553585,BUS,BUS70,70,BUS
11616,11610,0.021715460325624387,TRAM,TRAM2,2,TRAM
11616,15384,0.021170084421508507,TRAM,TRAM4,4,TRAM
11650,11647,0.010068613414211182,BUS,BUS70,70,BUS
11647,11645,0.015992307028083436,BUS,BUS70,70,BUS
11645,16838,0.008738400941617642,BUS,BUS70,70,BUS
16838,11370,0.012903806510494248,BUS,BUS70,70,BUS
16838,11363,0.037068707384541204,BUS,BUS153,153,BUS
11370,11366,0.005954638796767298,BUS,BUS70,70,BUS
11366,11365,0.008450132164323955,BUS,BUS70,70,BUS
11365,11363,0.009762037503702187,BUS,BUS70,70,BUS
11363,11376,0.008657584201618137,BUS,BUS70,70,BUS
11363,16792,0.02910162387056648,BUS,BUS153,153,BUS
11376,11373,0.008513272348341273,BUS,BUS70,70,BUS
11373,11375,0.009589305573154138,BUS,BUS70,70,BUS
11375,16058,0.021154226426660098,BUS,BUS70,70,BUS
11375,16058,0.021154226426660098,BUS,BUS40,40,BUS
11375,19635,0.059708012325177154,BUS,BUS41,41,BUS
11375,11380,0.019931943699076644,BUS,BUS52,52,BUS
16058,11382,0.0033421955810007276,BUS,BUS70,70,BUS
16058,11382,0.0033421955810007276,BUS,BUS40,40,BUS
11382,11394,0.00958505696139546,BUS,BUS70,70,BUS
11382,11394,0.00958505696139546,BUS,BUS40,40,BUS
11394,11395,0.007744134205854159,BUS,BUS70,70,BUS
11394,11697,0.01977751482005579,BUS,BUS70,70,BUS
11394,11696,0.019097546537300815,BUS,BUS40,40,BUS
11395,11393,0.013438706415172523,BUS,BUS70,70,BUS
11393,11391,0.006303629680962613,BUS,BUS70,70,BUS
11393,11391,0.006303629680962613,BUS,BUS40,40,BUS
11391,11390,0.00788598888917285,BUS,BUS70,70,BUS
11391,11390,0.00788598888917285,BUS,BUS40,40,BUS
11390,11389,0.005492389280749169,BUS,BUS70,70,BUS
11390,11389,0.005492389280749169,BUS,BUS40,40,BUS
16875,11930,0.006742459545764032,BUS,BUS728,728,BUS
16875,12991,0.025058465419268195,BUS,BUS125,125,BUS
11930,13562,0.0604104959055942,BUS,BUS728,728,BUS
11930,11939,0.014491359576239225,BUS,BUS42,42,BUS
11930,17358,0.016249442291917486,BUS,BUS87,87,BUS
11930,11938,0.021149541666789052,TRAM,TRAM5,5,TRAM
11930,11918,0.012140702902455924,BUS,BUS153,153,BUS
11930,15401,0.021339891843388123,TRAM,TRAM10,10,TRAM
13562,13563,0.012288591593591868,BUS,BUS728,728,BUS
13563,13564,0.034188190398923644,BUS,BUS728,728,BUS
13564,13565,0.013658606734892857,BUS,BUS728,728,BUS
13565,13566,0.015041845929333247,BUS,BUS728,728,BUS
13566,13567,0.01714600923988411,BUS,BUS728,728,BUS
13567,15824,0.009484711366221778,BUS,BUS728,728,BUS
15824,13568,0.011232773760065404,BUS,BUS728,728,BUS
13568,13549,0.02032038042127202,BUS,BUS728,728,BUS
13549,13550,0.027007295543729375,BUS,BUS728,728,BUS
13550,13551,0.028830749135612174,BUS,BUS728,728,BUS
13551,13638,0.0068577009078397266,BUS,BUS728,728,BUS
13551,13633,0.012099172067558948,BUS,BUS727,727,BUS
13638,13639,0.015027325261380843,BUS,BUS728,728,BUS
13638,13639,0.015027325261380843,BUS,BUS729,729,BUS
13639,13640,0.015462493370530994,BUS,BUS728,728,BUS
13639,13640,0.015462493370530994,BUS,BUS729,729,BUS
13640,13656,0.015439228923038796,BUS,BUS728,728,BUS
13640,15919,0.017586937192303483,BUS,BUS729,729,BUS
13656,13643,0.010442000198353955,BUS,BUS728,728,BUS
13656,13643,0.010442000198353955,BUS,BUS702,702,BUS
13656,13643,0.010442000198353955,BUS,BUS727,727,BUS
13643,13644,0.011423179132236356,BUS,BUS728,728,BUS
13643,13644,0.011423179132236356,BUS,BUS702,702,BUS
13643,13644,0.011423179132236356,BUS,BUS727,727,BUS
13644,13645,0.016431396237049013,BUS,BUS728,728,BUS
13644,15860,0.016992064225870605,BUS,BUS702,702,BUS
13644,15860,0.016992064225870605,BUS,BUS727,727,BUS
13645,13646,0.010239528445414543,BUS,BUS728,728,BUS
13646,13647,0.020815691906603824,BUS,BUS728,728,BUS
13647,13962,0.013837071230875936,BUS,BUS728,728,BUS
13647,15852,0.013257522347141427,BUS,BUS702,702,BUS
13962,16051,0.015153170488009855,BUS,BUS728,728,BUS
13962,13963,0.010088703115430529,BUS,BUS702,702,BUS
16051,16044,0.022140922598352382,BUS,BUS728,728,BUS
16044,16045,0.012460876241755429,BUS,BUS728,728,BUS
16045,16048,0.009943896227647294,BUS,BUS728,728,BUS
16048,13666,0.01112188560337145,BUS,BUS728,728,BUS
13666,16049,0.01150264225956063,BUS,BUS728,728,BUS
13666,14078,0.022642336258364783,BUS,BUS727,727,BUS
16049,13668,0.004799633266240441,BUS,BUS728,728,BUS
13668,13669,0.006947562386501867,BUS,BUS728,728,BUS
13668,13669,0.006947562386501867,BUS,BUS729,729,BUS
13669,13670,0.018264046435056757,BUS,BUS728,728,BUS
13669,13670,0.018264046435056757,BUS,BUS729,729,BUS
13670,13671,0.011185856333861897,BUS,BUS728,728,BUS
13670,13671,0.011185856333861897,BUS,BUS729,729,BUS
13670,15920,0.012655012328509027,BUS,BUS729,729,BUS
13671,13672,0.011632818644843418,BUS,BUS728,728,BUS
13671,13672,0.011632818644843418,BUS,BUS729,729,BUS
15877,15878,0.012814339335169705,TRAM,TRAM31,31,TRAM
15878,15879,0.012464095597298375,TRAM,TRAM31,31,TRAM
15879,15893,0.013420981540912683,TRAM,TRAM31,31,TRAM
15893,15880,0.014434908101222907,TRAM,TRAM31,31,TRAM
15880,15881,0.01319833915561385,TRAM,TRAM31,31,TRAM
15881,15882,0.029941588494838876,TRAM,TRAM31,31,TRAM
15882,15883,0.0455344771108646,TRAM,TRAM31,31,TRAM
15883,15884,0.023592246324519044,TRAM,TRAM31,31,TRAM
15884,15894,0.024153762269074085,TRAM,TRAM31,31,TRAM
15894,14884,0.025409536705988854,TRAM,TRAM31,31,TRAM
14884,12311,0.023164906338852792,TRAM,TRAM31,31,TRAM
12311,12302,0.020695899525084806,TRAM,TRAM31,31,TRAM
12302,17157,0.013009743835251875,TRAM,TRAM31,31,TRAM
17157,17158,0.011323962530453592,TRAM,TRAM31,31,TRAM
17158,11986,0.02076394493466185,TRAM,TRAM31,31,TRAM
17158,11986,0.02076394493466185,TRAM,TRAM7,7,TRAM
11986,17303,0.003880618352153037,TRAM,TRAM31,31,TRAM
11986,17303,0.003880618352153037,TRAM,TRAM7,7,TRAM
11986,11979,0.018061095704576514,TRAM,TRAM31,31,TRAM
11986,11979,0.018061095704576514,TRAM,TRAM7,7,TRAM
17303,12280,0.02038269767147145,TRAM,TRAM31,31,TRAM
17303,15286,0.024363195569727263,TRAM,TRAM7,7,TRAM
12280,17160,0.0083021184338956,TRAM,TRAM31,31,TRAM
12016,12017,0.005990657710403831,BUS,BUS34,34,BUS
12017,12018,0.012321285308357426,BUS,BUS34,34,BUS
12018,11728,0.012973292766758852,BUS,BUS34,34,BUS
11728,11723,0.012895122657494467,BUS,BUS34,34,BUS
11723,11714,0.01128443219239276,BUS,BUS34,34,BUS
11714,11745,0.014303076115954685,BUS,BUS34,34,BUS
11714,19725,0.023203033309116213,TRAM,TRAM24,24,TRAM
11745,11747,0.013431261266565745,BUS,BUS34,34,BUS
11747,12029,0.01681639342159876,BUS,BUS34,34,BUS
12029,12036,0.014573297231761068,BUS,BUS34,34,BUS
12036,12043,0.01988333401452443,BUS,BUS34,34,BUS
12036,17741,0.015000449610786717,BUS,BUS65,65,BUS
12043,12357,0.019490415221692668,BUS,BUS34,34,BUS
12357,12359,0.008378428285582187,BUS,BUS34,34,BUS
12359,12362,0.012021795412133138,BUS,BUS34,34,BUS
12362,12360,0.012710180026093284,BUS,BUS34,34,BUS
13533,13538,0.011985415752422051,BUS,BUS925,925,BUS
13533,13534,0.01100836229928836,BUS,BUS925,925,BUS
13538,13539,0.013907086223334041,BUS,BUS925,925,BUS
15624,12119,0.009782637564402593,BUS,BUS66,66,BUS
12119,12116,0.00885846417439337,BUS,BUS66,66,BUS
12116,12084,0.009264822009238654,BUS,BUS66,66,BUS
12084,12366,0.009119852746326014,BUS,BUS66,66,BUS
12366,12370,0.006752673937512141,BUS,BUS66,66,BUS
12370,12386,0.019143628281524192,BUS,BUS66,66,BUS
12386,12389,0.016491435747339363,BUS,BUS66,66,BUS
12389,12628,0.025721186768685227,BUS,BUS66,66,BUS
12628,12633,0.0062704000813850365,BUS,BUS66,66,BUS
12628,12661,0.014579024997817432,BUS,BUS45,45,BUS
12633,12632,0.009863290962860576,BUS,BUS66,66,BUS
12632,12631,0.004088392023341107,BUS,BUS66,66,BUS
12631,12630,0.009249426044365789,BUS,BUS66,66,BUS
12630,12629,0.00835771254749157,BUS,BUS66,66,BUS
12629,12612,0.007074968789396993,BUS,BUS66,66,BUS
12612,12617,0.007930722326586367,BUS,BUS66,66,BUS
12617,12618,0.009471531467871877,BUS,BUS66,66,BUS
12618,12817,0.016358649260897883,BUS,BUS66,66,BUS
12817,12819,0.005870257352579994,BUS,BUS66,66,BUS
12819,12824,0.014296899859834839,BUS,BUS66,66,BUS
12824,12907,0.03136548179115838,BUS,BUS66,66,BUS
12824,12905,0.02985662542550275,BUS,BUS45,45,BUS
12824,12825,0.005943108489455477,BUS,BUS88,88,BUS
12907,12914,0.008409979009581552,BUS,BUS66,66,BUS
12914,12916,0.015490609270877274,BUS,BUS66,66,BUS
12916,12919,0.005173582423581126,BUS,BUS66,66,BUS
12916,15751,0.06357812933057412,BUS,BUS66,66,BUS
12919,12920,0.004384813719469338,BUS,BUS66,66,BUS
12920,12917,0.008699356495804073,BUS,BUS66,66,BUS
17749,17750,0.006912793123492034,BUS,BUS353,353,BUS
17750,17751,0.011212579946258907,BUS,BUS353,353,BUS
17751,14323,0.01656964196108201,BUS,BUS353,353,BUS
14323,14856,0.0065441168136269245,BUS,BUS353,353,BUS
14323,13774,0.014250256218066113,BUS,BUS321,321,BUS
14323,13774,0.014250256218066113,BUS,BUS352,352,BUS
14856,13735,0.02744680084929704,BUS,BUS353,353,BUS
14856,13735,0.02744680084929704,BUS,BUS352,352,BUS
14856,13735,0.02744680084929704,BUS,BUS321,321,BUS
13735,13736,0.011551394160809775,BUS,BUS353,353,BUS
13735,13736,0.011551394160809775,BUS,BUS352,352,BUS
13735,13736,0.011551394160809775,BUS,BUS321,321,BUS
13736,13737,0.007000670626593515,BUS,BUS353,353,BUS
13736,13737,0.007000670626593515,BUS,BUS352,352,BUS
13736,13737,0.007000670626593515,BUS,BUS321,321,BUS
13737,16987,0.01913356465653888,BUS,BUS353,353,BUS
13737,13738,0.011222167617413235,BUS,BUS352,352,BUS
13737,13738,0.011222167617413235,BUS,BUS321,321,BUS
16987,13738,0.01792478900282384,BUS,BUS353,353,BUS
16987,13417,0.018701978709006604,BUS,BUS353,353,BUS
13738,13739,0.019197148558118195,BUS,BUS353,353,BUS
13738,13739,0.019197148558118195,BUS,BUS352,352,BUS
13738,13739,0.019197148558118195,BUS,BUS321,321,BUS
13739,13733,0.0054310992375290286,BUS,BUS353,353,BUS
13739,13740,0.0044046073600288276,BUS,BUS352,352,BUS
13739,13740,0.0044046073600288276,BUS,BUS321,321,BUS
13733,16988,0.014981870405708092,BUS,BUS353,353,BUS
13733,16728,0.014839581441752474,BUS,BUS321,321,BUS
16988,13415,0.01545243834735957,BUS,BUS353,353,BUS
13158,13159,0.017300217006974008,FILOBUS,FILOBUS90,90,FILOBUS
13159,13160,0.01991876770648708,FILOBUS,FILOBUS90,90,FILOBUS
13160,13161,0.013583612841244461,FILOBUS,FILOBUS90,90,FILOBUS
13161,13162,0.025336373472615744,FILOBUS,FILOBUS90,90,FILOBUS
13162,15376,0.01788392586992995,FILOBUS,FILOBUS90,90,FILOBUS
