stops_id,tempo libero,"dormire, mangiare e altra cura della persona",istruzione e formazione,lavoro retribuito
1.4787249243123196e-05,8.675095968249148e-05,2.1291318464895937e-05,0.0,0.00020184689912701217
1.426478754609636e-05,1.4458493280415248e-05,2.1291318464895937e-05,0.0,0.0
1.5658018738167923e-05,0.00018796041264539822,0.00014903922925427158,0.0,0.00020184689912701217
1.4185626682910476e-05,3.614623320103812e-05,3.193697769734391e-05,0.0,5.0461724781753044e-05
1.4961403142132142e-05,7.229246640207624e-06,3.193697769734391e-05,0.0,0.0
1.451810230829119e-05,0.0,1.0645659232447969e-05,0.0,5.0461724781753044e-05
1.4866410106309082e-05,2.168773992062287e-05,0.0001703305477191675,0.0,0.00030277034869051825
1.5768843946628164e-05,0.00014458493280415248,0.00022355884388140736,0.0,0.00030277034869051825
1.562635439289357e-05,0.0004843595248939108,0.0004897003246926066,0.0,0.0005550789725992834
1.4723920552574489e-05,0.0009181143233063683,0.00029807845850854316,0.0,0.00040369379825402435
1.532554311278721e-05,0.0005421934980155718,0.0003725980731356789,0.0009722897423432182,0.0006055406973810365
1.5594690047619217e-05,0.0009904067897084446,0.0008197157608984937,0.0014584346135148275,0.002523086239087652
1.5531361357070508e-05,0.001691643713808584,0.0011816681748017246,0.0004861448711716091,0.0015643134682343442
1.5309710940150035e-05,0.002212149471903533,0.0018523447064459466,0.0009722897423432182,0.0016147751930160974
1.5198885731689796e-05,0.001922979606295228,0.0019481556395379784,0.0004861448711716091,0.0018670838169248625
1.4391444927193775e-05,0.002523007077432461,0.0008729440570607335,0.0004861448711716091,0.0015138517434525912
1.4708088379937312e-05,0.00022410664584643635,0.00021291318464895938,0.0,0.0005550789725992834
1.4533934480928366e-05,0.0008169048703434615,0.0013200617448235483,0.0,0.00020184689912701217
1.492973879685779e-05,0.0012723474086765419,0.0007239048278064619,0.0,0.0009587727708533077
1.4898074451583435e-05,0.0008747388434651225,0.0007558418055038058,0.0009722897423432182,0.00010092344956350609
1.4692256207300136e-05,0.0011277624758723893,0.0011071485601745889,0.0004861448711716091,0.00040369379825402435
1.4438941445105306e-05,0.0007229246640207624,0.0006493852131793261,0.0004861448711716091,0.00030277034869051825
1.4217291028184829e-05,0.00035423308537017357,0.0004471176877628147,0.0,0.00045415552303577737
1.5056396177955203e-05,0.00039037931857121167,0.000340661095438335,0.0,0.00030277034869051825
1.4581430998839897e-05,0.0002674821256876821,0.00015968488848671955,0.0,0.00020184689912701217
1.4138130164998945e-05,0.0001518141794443601,0.00012774791078937564,0.0,0.00040369379825402435
1.4296451891370714e-05,0.00022410664584643635,0.00019162186618406344,0.0,0.00020184689912701217
1.4280619718733536e-05,0.0008819680901053301,0.0006280938947144302,0.0,0.0006560024221627896
1.4312284064007891e-05,0.00027471137232788973,0.00023420450311385533,0.0,0.00015138517434525912
1.537303963069874e-05,1.4458493280415248e-05,0.0,0.0004861448711716091,0.0
1.538887180333592e-05,0.00017350191936498296,0.0001383935700218236,0.0,0.00015138517434525912
1.5357207458061566e-05,0.00013735568616394487,4.2582636929791874e-05,0.0,0.00030277034869051825
1.548386483915898e-05,7.229246640207624e-06,0.0,0.0,0.00010092344956350609
1.5278046594875678e-05,0.00026025287904747445,0.0002022675254165114,0.0,0.0005046172478175305
1.5404703975973093e-05,0.0004192963051320422,0.0003193697769734391,0.0,0.00030277034869051825
1.4201458855547652e-05,0.0002168773992062287,0.00019162186618406344,0.0,0.00035323207347227127
1.4977235314769319e-05,0.0005638812379361946,0.0005961569170170863,0.0,0.00030277034869051825
1.4660591862025781e-05,0.0006072567177774404,0.0003300154362058871,0.0004861448711716091,0.0005046172478175305
1.4882242278946258e-05,0.0010120945296290674,0.0008303614201309416,0.0004861448711716091,0.00030277034869051825
1.5547193529707686e-05,0.0006578614442588938,0.0007877787832011497,0.0004861448711716091,0.0007064641469445425
1.543636832124745e-05,0.0009904067897084446,0.0011816681748017246,0.0019445794846864365,0.0011101579451985668
1.5088060523229557e-05,0.00028916986560830496,0.000713259168574014,0.0004861448711716091,0.0008578493212898017
1.5135557041141088e-05,0.0011783672023538427,0.0012668334486613084,0.0009722897423432182,0.0009587727708533077
1.4739752725211667e-05,0.0012651181620363342,0.0016074945440996433,0.0009722897423432182,0.0008578493212898017
1.4945570969494966e-05,0.0009687190497878216,0.001000691967850109,0.0004861448711716091,0.0005046172478175305
1.557885787498204e-05,0.0012217426821950885,0.0008729440570607335,0.0014584346135148275,0.0022203158903971337
1.4407277099830951e-05,0.0007373831573011776,0.0005535742800872944,0.0019445794846864365,0.002270777615178887
1.442310927246813e-05,0.0008747388434651225,0.0007877787832011497,0.0024307243558580457,0.001412928293889085
1.4549766653565544e-05,0.0007807586371424233,0.0015968488848671955,0.0009722897423432182,0.0006560024221627896
1.4454773617742482e-05,4.337547984124574e-05,9.581093309203172e-05,0.0,0.00010092344956350609
1.5167221386415441e-05,5.060472648145337e-05,6.387395539468782e-05,0.0,0.00035323207347227127
1.5816340464539695e-05,7.952171304228387e-05,5.3228296162239846e-05,0.0,0.00010092344956350609
1.4122297992361768e-05,3.614623320103812e-05,5.3228296162239846e-05,0.0,5.0461724781753044e-05
1.5499697011796155e-05,2.168773992062287e-05,3.193697769734391e-05,0.0,0.0
1.542053614861027e-05,0.0006072567177774404,0.00025549582157875127,0.0,0.0006055406973810365
1.41697945102733e-05,3.614623320103812e-05,1.0645659232447969e-05,0.0,5.0461724781753044e-05
1.5468032666521802e-05,0.00013735568616394487,6.387395539468782e-05,0.0,5.0461724781753044e-05
