,0,1
1716,10305,10301
1717,10305,10302
1718,10305,10306
1719,10449,15131
1720,10449,15132
1721,10450,10455
1722,10450,15131
1723,10450,15132
1724,10450,10454
1725,10456,16471
1726,10456,16449
1727,10464,10465
1728,10675,10676
1729,10675,10677
1730,10987,10989
1731,10987,10983
1732,10987,10986
1733,10987,10018
1734,10987,13778
1735,10999,11000
1736,10999,10996
1737,16201,16189
1738,16202,16188
1739,16202,16189
1740,16203,16187
1741,16146,16145
1742,16144,16143
1743,16142,16141
1744,16217,16140
1745,16217,16139
1746,16217,16216
1747,16140,16139
1748,16140,16216
1749,16138,16137
1750,16135,16136
1751,16133,16134
1752,16132,16131
1753,16130,16128
1754,16130,16129
1755,16127,16128
1756,16125,16126
1757,16124,16123
1758,16121,16122
1759,15642,15640
1760,12321,15641
1761,12323,12322
1762,12593,12594
1763,12593,12592
1764,12595,12594
1765,17651,18050
1766,17651,18132
1767,17651,12596
1768,16128,16129
1769,11512,11516
1770,11458,11459
1771,11458,11457
1772,11458,11461
1773,15380,15379
1774,15380,11457
1775,15378,15376
1776,15378,15375
1777,15378,15377
1778,15378,17380
1779,15376,15375
1780,15376,17380
1781,15374,15373
1782,15372,15371
1783,15372,11404
1784,15372,11410
1785,15370,15368
1786,15370,15367
1787,15370,15369
1788,15370,11405
1789,15370,11403
1790,15368,15367
1791,15368,11403
1792,15368,11402
1793,15366,15365
1794,15366,14993
1795,15366,11401
1796,11130,11131
1797,11130,16932
1798,11130,11132
1799,11130,11134
1800,11112,11111
1801,11109,11107
1802,11109,11110
1803,11107,11108
1804,11107,11110
1805,11106,11105
1806,11082,11081
1807,11080,11078
1808,11096,11095
1809,11094,11093
1810,11094,11091
1811,11094,11090
1812,11094,11098
1813,11088,11087
1814,11088,13448
1815,11067,11066
1816,11067,13447
1817,11065,11064
1818,11062,11063
1819,11062,13367
1820,11062,13398
1821,11061,11060
1822,11061,13384
1823,11061,13399
1824,18077,18078
1825,18077,17858
1826,18077,17856
1827,18079,18080
1828,18079,18135
1829,18079,13465
1830,18079,13401
1831,18081,18082
1832,18081,17857
1833,18081,13466
1834,18083,18084
1835,18082,17857
1836,18082,13466
1837,18080,18135
1838,18080,13465
1839,18080,13401
1840,18078,17858
1841,18078,17856
1842,11060,13384
1843,11060,13399
1844,11063,13367
1845,11063,13398
1846,11066,13447
1847,11087,13448
1848,11093,11091
1849,11093,11090
1850,11093,11098
1851,11108,11110
1852,11131,16932
1853,11131,11132
1854,11131,11134
1855,15365,14993
1856,15365,11401
1857,15367,11403
1858,15367,11402
1859,15369,11405
1860,15371,11404
1861,15371,11410
1862,15375,15377
1863,15375,17380
1864,15379,11457
1865,15379,11431
1866,11459,11466
1867,11459,11461
1868,12591,14013
1869,12591,14035
1870,12591,13912
1871,12591,13600
1872,12591,13634
1873,12591,12590
1874,12591,15862
1875,12589,12588
1876,12589,13994
1877,12589,13971
1878,12589,13972
1879,12589,13973
1880,12589,15214
1881,12586,12587
1882,12586,15079
1883,12585,12584
1884,12585,16761
1885,12581,12582
1886,12581,15462
1887,12581,16762
1888,12563,12564
1889,12563,12561
1890,12563,12562
1891,12563,12567
1892,12563,15648
1893,12563,15649
1894,12563,12565
1895,12554,12558
1896,12554,12543
1897,12554,12557
1898,12542,12540
1899,12542,12541
1900,12263,12262
1901,12259,12258
1902,12251,12252
1903,12251,12257
1904,12251,12212
1905,12251,12256
1906,12199,12209
1907,12199,12197
1908,12199,12198
1909,12181,12188
1910,12181,12186
1911,11858,11857
1912,11858,12969
1913,11858,12970
1914,11848,11852
1915,11814,11815
1916,11814,11847
1917,11814,11811
1918,11814,11813
1919,11814,19903
1920,11814,11812
1921,11494,11492
1922,11483,11485
1923,11273,11274
1924,11273,17233
1925,11273,16757
1926,11273,11272
1927,11244,11243
1928,11244,11210
1929,11244,17753
1930,11244,19617
1931,11244,11211
1932,11244,13237
1933,11244,11250
1934,16935,10917
1935,16935,10916
1936,16935,10915
1937,16935,10920
1938,10908,10907
1939,10900,10901
1940,10900,10902
1941,10900,16708
1942,17533,10652
1943,17533,10658
1944,17533,10653
1945,17533,10644
1946,10447,10638
1947,10447,16450
1948,15300,15089
1949,16936,15302
1950,16936,10285
1951,16936,10286
1952,10122,10281
1953,10104,10106
1954,10192,13129
1955,10192,15100
1956,10192,16665
1957,10192,10189
1958,10192,10099
1959,10192,10100
1960,10192,10188
1961,15004,11525
1962,15004,11524
1963,15004,17826
1964,10917,10916
1965,10917,10915
1966,10917,10920
1967,10911,10910
1968,10590,16894
1969,10590,12937
1970,10590,10585
1971,10590,10631
1972,10590,10592
1973,10590,10586
1974,10590,10583
1975,10576,10579
1976,10387,10571
1977,10387,10386
1978,16898,10381
1979,16898,10382
1980,10235,10236
1981,10235,10239
1982,10235,10237
1983,10211,10208
1984,10211,10218
1985,10211,10219
1986,10211,10209
1987,10211,10210
1988,10211,15643
1989,10211,19825
1990,10211,17693
1991,10211,13264
1992,10211,16353
1993,10211,17465
1994,10211,10207
1995,10211,15771
1996,10211,17538
1997,10208,10218
1998,10208,10219
1999,10208,10209
2000,10208,10210
2001,10208,15643
2002,10208,19825
2003,10208,17693
2004,10208,13264
2005,10208,16353
2006,10208,17465
2007,10208,15771
2008,10208,17538
2009,10218,10219
2010,10218,10209
2011,10068,10067
2012,10068,10070
2013,10068,10069
2014,10065,10066
2015,10064,10063
2016,10064,10062
2017,10064,10061
2018,10060,10059
2019,10154,17065
2020,10154,10149
2021,10154,10155
2022,10150,15828
2023,10150,10149
2024,10137,10138
2025,10137,10136
2026,10137,10135
2027,10137,13109
2028,10132,10134
2029,12942,10029
2030,10027,10028
2031,10028,13116
2032,10138,10136
2033,10138,10135
2034,10138,13109
2035,10162,17065
2036,10162,10161
2037,10162,10160
2038,10162,10163
2039,17065,10155
2040,17065,10161
2041,10059,10057
2042,10063,10062
2043,10063,10061
2044,10067,10070
2045,10067,10069
2046,10219,10209
2047,10219,15771
2048,10209,10210
2049,10209,15643
2050,10209,19825
2051,10209,17693
2052,10209,13264
2053,10209,16353
2054,10209,17465
2055,10209,15771
2056,10209,17538
2057,10210,15643
2058,10210,19825
2059,10210,17693
2060,10210,13264
2061,10210,16353
2062,10210,17465
2063,10210,15771
2064,10210,17538
2065,10236,10239
2066,10236,10237
2067,16893,10381
2068,16893,10382
2069,10571,10386
2070,10584,10631
2071,10584,10623
2072,10584,10586
2073,10584,10628
2074,10584,10583
2075,16894,12937
2076,16894,10585
2077,16894,10631
2078,16894,10592
2079,16894,10586
2080,16894,10583
2081,10916,10921
2082,10916,10915
2083,10916,10920
2084,11243,11210
2085,11243,10898
2086,11243,17753
2087,11243,19617
2088,11243,11211
2089,11243,11208
2090,11243,13237
2091,11243,11250
2092,13129,15100
2093,13129,16665
2094,13129,10189
2095,13129,10188
2096,10281,10284
2097,10281,10282
2098,10281,10283
2099,15302,10285
2100,15302,10286
2101,10638,10642
2102,10652,17532
2103,10652,10658
2104,10652,10664
2105,10901,10902
2106,10901,16708
2107,11274,11231
2108,11274,11233
2109,11274,17233
2110,11274,11272
2111,11492,11490
2112,11507,12938
2113,11507,11490
2114,16930,16931
2115,16930,11788
2116,16930,15381
2117,11809,11813
2118,11815,11847
2119,11815,11813
2120,11815,11845
2121,11857,12969
2122,11857,12970
2123,11857,11856
2124,11857,18120
2125,12188,12186
2126,12209,12210
2127,12209,12211
2128,12209,12212
2129,12209,12200
2130,12209,12197
2131,12252,12257
2132,12252,17585
2133,12252,12256
2134,12262,12514
2135,12540,12541
2136,12540,14860
2137,12558,12559
2138,12558,12557
2139,12564,12561
2140,12564,12562
2141,12564,12567
2142,12564,15648
2143,12564,15649
2144,12564,12565
2145,12582,15462
2146,12582,16762
2147,12584,16761
2148,12587,15040
2149,12587,15079
2150,12588,13994
2151,12588,13972
2152,12588,15525
2153,16932,11132
2154,16932,11134
2155,11113,11114
2156,11113,15602
2157,11113,13769
2158,11113,17085
2159,11113,13771
2160,11113,17479
2161,10800,10774
2162,10800,10798
2163,10800,10799
2164,10800,10802
2165,10800,10803
2166,10800,10801
2167,17459,10807
2168,17459,10812
2169,17459,10811
2170,10816,10817
2171,10816,10814
2172,10816,10815
2173,12943,16938
2174,12943,13200
2175,12943,11146
2176,12943,17602
2177,12943,11143
2178,12943,11145
2179,12943,11147
2180,11178,11177
2181,18128,18127
2182,18128,14192
2183,18128,11221
2184,11525,11524
2185,11525,17826
2186,16919,17392
2187,16919,11531
2188,16919,11545
2189,17704,11565
2190,17704,11580
2191,17704,11564
2192,17704,15241
2193,17704,11581
2194,11928,11884
2195,11928,11934
2196,11928,11923
2197,11928,11931
2198,12185,12184
2199,12210,12211
2200,12210,12212
2201,12210,12200
2202,12210,12220
2203,12487,12488
2204,12487,12489
2205,12487,12480
2206,12712,12700
2207,12712,12701
2208,12712,12706
2209,12712,12709
2210,12712,12707
2211,12712,17961
2212,12712,16092
2213,12712,12710
2214,12712,16724
2215,12712,17820
2216,12712,16723
2217,12735,12731
2218,12735,12736
2219,12735,12732
2220,12735,12730
2221,12735,13536
2222,12766,16915
2223,12766,12949
2224,12766,12771
2225,12782,12783
2226,12782,15490
2227,12892,12893
2228,12892,13983
2229,13807,12898
2230,13807,12899
2231,13807,12900
2232,13807,16767
2233,13807,13525
2234,12783,15490
2235,16915,12949
2236,16915,12771
2237,12731,12736
2238,12731,12732
2239,12731,12730
2240,12731,13536
2241,12700,12701
2242,12700,12706
2243,12700,12709
2244,12700,12707
2245,12700,12710
2246,12700,16724
2247,12700,16723
2248,12488,12480
2249,12211,12212
2250,12211,12228
2251,12211,12220
2252,12211,12222
2253,11884,16851
2254,11884,11921
2255,11884,11923
2256,11884,11931
2257,17392,11545
2258,11524,16961
2259,11524,17826
2260,18127,14192
2261,18127,11221
2262,10818,10817
2263,10818,10814
2264,10818,10852
2265,16938,13200
2266,16938,11146
2267,16938,17602
2268,16938,11143
2269,16938,11145
2270,16938,11147
2271,10774,10764
2272,10774,10770
2273,10774,10801
2274,11114,15602
2275,11114,13769
2276,11114,17085
2277,11114,13771
2278,11114,17479
2279,12811,12812
2280,12811,15269
2281,12811,16194
2282,12811,16162
2283,12811,16290
2284,17073,12599
2285,17073,16679
2286,17073,16078
2287,18050,18132
2288,18050,12596
2289,12961,12964
2290,12344,12347
2291,12344,12345
2292,12344,12353
2293,12344,12352
2294,12344,12346
2295,17741,12040
2296,17741,12041
2297,17741,12043
2298,12032,12031
2299,12032,13157
2300,12032,13165
2301,12048,12044
2302,12048,11785
2303,12048,13158
2304,12048,13803
2305,12048,13805
2306,11778,11776
2307,11778,15441
2308,11778,11781
2309,11778,11777
2310,11778,11773
2311,11763,11760
2312,11763,11764
2313,11763,11762
2314,11839,16900
2315,11839,11834
2316,11841,12989
2317,11872,11867
2318,11872,17436
2319,11872,11877
2320,15635,16851
2321,15635,11890
2322,11918,11912
2323,11918,11919
2324,11918,11911
2325,11918,11917
2326,11895,12981
2327,11895,11640
2328,11895,11897
2329,11895,11639
2330,11895,11898
2331,11895,18465
2332,11895,17341
2333,11895,17343
2334,11895,11896
2335,11622,11617
2336,11622,11616
2337,11622,11618
2338,11622,15531
2339,11622,11620
2340,15598,11649
2341,15598,15385
2342,15598,15533
2343,15598,15384
2344,15598,11650
2345,15598,15557
2346,15598,15436
2347,16838,16837
2348,16838,11368
2349,11363,17978
2350,11363,17952
2351,16792,16791
2352,16792,11375
2353,16792,11372
2354,16797,13312
2355,16797,16841
2356,16797,16798
2357,16797,18057
2358,16797,16811
2359,16797,16803
2360,16797,17102
2361,13312,16798
2362,13312,15905
2363,13312,14967
2364,13312,16811
2365,13312,16803
2366,13312,17102
2367,16791,11375
2368,16791,11372
2369,17978,11365
2370,16837,11645
2371,11649,15385
2372,11649,15533
2373,11649,15384
2374,11649,11650
2375,11649,15557
2376,11649,15436
2377,12981,11640
2378,12981,11897
2379,12981,11639
2380,12981,11898
2381,12981,17341
2382,12981,17343
2383,12981,11896
2384,11912,11919
2385,11912,11911
2386,11912,11917
2387,16851,11921
2388,16851,11890
2389,16851,11923
2390,11867,17436
2391,11867,11877
2392,16900,11834
2393,16931,11788
2394,16931,15381
2395,11510,11511
2396,11760,11764
2397,11760,11762
2398,11776,15441
2399,11776,15297
2400,11776,11781
2401,11776,11777
2402,11776,11773
2403,12044,13158
2404,12044,13164
2405,12044,13803
2406,12044,13805
2407,12031,13157
2408,12031,13164
2409,12031,13165
2410,12040,12041
2411,12040,12039
2412,12347,12351
2413,12347,12353
2414,12347,12352
2415,12347,12346
2416,18132,12596
2417,12599,16679
2418,12599,16078
2419,12385,12387
2420,12384,12383
2421,12374,12382
2422,12374,12372
2423,12374,12368
2424,12374,12375
2425,12374,12376
2426,13172,12082
2427,13172,12363
2428,13172,12081
2429,12074,12069
2430,12071,12067
2431,12071,12065
2432,12071,12066
2433,12071,12070
2434,12067,12062
2435,12067,12065
2436,12067,12066
2437,12059,12056
2438,12059,12060
2439,12059,12058
2440,12051,12052
2441,12051,12056
2442,11826,11827
2443,11826,11824
2444,11826,11825
2445,11770,11769
2446,11764,11762
2447,18519,11230
2448,18519,11231
2449,18519,11233
2450,18519,11232
2451,18519,18827
2452,11217,11216
2453,11217,18026
2454,11210,10898
2455,11210,17753
2456,11210,11209
2457,11210,11211
2458,11210,11208
2459,10891,10888
2460,10874,10881
2461,10874,10915
2462,10874,10879
2463,10874,10873
2464,10874,10880
2465,10905,10906
2466,10905,10869
2467,10905,10868
2468,10635,10634
2469,10635,12937
2470,10635,10633
2471,10635,10585
2472,10635,10592
2473,10634,12937
2474,10634,10632
2475,10634,10633
2476,10634,10592
2477,10630,10629
2478,10630,10625
2479,10630,10624
2480,10621,10619
2481,10621,10627
2482,10621,15632
2483,10621,10622
2484,10621,10626
2485,10618,10612
2486,10618,10617
2487,10618,10620
2488,10618,10616
2489,17360,17473
2490,17360,10612
2491,17360,10428
2492,17466,17472
2493,17467,17471
2494,17468,17470
2495,17468,16998
2496,17468,10390
2497,17469,17470
2498,17469,16997
2499,12937,10633
2500,12937,10585
2501,12937,10592
2502,17470,16998
2503,17470,10390
2504,17473,10428
2505,10612,10617
2506,10612,10616
2507,10619,15632
2508,10619,10622
2509,10629,10625
2510,10629,10624
2511,10632,10631
2512,10632,10592
2513,10633,10585
2514,10633,10592
2515,10906,10871
2516,10906,10872
2517,10906,10869
2518,10906,10868
2519,10881,10915
2520,10881,10879
2521,10881,10873
2522,10881,10880
2523,10898,11209
2524,10898,11211
2525,10898,11208
2526,11230,11231
2527,11230,11233
2528,11230,11232
2529,11230,18827
2530,11827,11824
2531,11827,11825
2532,12056,12060
2533,12056,12058
2534,12062,12065
2535,12065,12066
2536,12065,12070
2537,12069,12070
2538,12082,12363
2539,12082,12081
2540,12382,12372
2541,12382,12375
2542,12382,12376
2543,13797,14953
2544,13798,14952
2545,13798,15729
2546,13799,14951
2547,13799,15728
2548,13800,14911
2549,13800,15727
2550,14954,13795
2551,14954,15726
2552,14954,18098
2553,14912,13794
2554,14912,15725
2555,14913,13793
2556,14913,15724
2557,14914,13792
2558,14914,15722
2559,14914,15723
2560,14915,13791
2561,14915,15721
2562,14916,13790
2563,14916,18055
2564,14916,15720
2565,14917,18019
2566,14917,15719
2567,14917,16549
2568,14918,13788
2569,14918,15718
2570,14919,13787
2571,14919,15717
2572,14919,16587
2573,14919,16588
2574,14920,13786
2575,14920,15716
2576,14920,16810
2577,14920,16812
2578,14921,13785
2579,14921,15715
2580,14921,15714
2581,14921,14609
2582,14921,15906
2583,18124,16841
2584,18124,18057
2585,18124,17138
2586,18124,11055
2587,18124,17099
2588,16841,18057
2589,16841,16811
2590,16841,17099
2591,13298,17138
2592,13298,11055
2593,13785,15715
2594,13785,15714
2595,13786,15716
2596,13786,16810
2597,13786,16812
2598,13787,15717
2599,13787,16587
2600,13788,15718
2601,18019,15719
2602,18019,16549
2603,18019,16545
2604,13790,18055
2605,13790,15720
2606,13791,15721
2607,13792,15722
2608,13792,15723
2609,13793,15724
2610,13794,15725
2611,13795,15726
2612,13795,18098
2613,14911,15727
2614,14951,15728
2615,14952,15729
2616,11640,11897
2617,11640,11635
2618,11640,11642
2619,11640,11639
2620,11640,11898
2621,11640,18465
2622,11640,17341
2623,11640,17343
2624,11640,11896
2625,11640,11641
2626,11897,11642
2627,11897,11639
2628,11897,11898
2629,11897,18465
2630,11897,17341
2631,11897,17343
2632,11897,11896
2633,11635,13097
2634,11635,11637
2635,11635,11642
2636,11635,11639
2637,11635,18465
2638,11635,17341
2639,11635,17343
2640,11635,11636
2641,11635,11641
2642,13097,11643
2643,13097,11637
2644,13097,11642
2645,13097,17359
2646,13097,18465
2647,13097,11636
2648,13097,11641
2649,11643,11660
2650,11643,17359
2651,11661,11657
2652,11661,11656
2653,11661,11660
2654,11657,11656
2655,11659,11655
2656,11659,11658
2657,11659,15389
2658,11659,15388
2659,11666,11669
2660,11666,11668
2661,11666,15391
2662,11666,15390
2663,11666,17142
2664,11666,15412
2665,11666,15837
2666,11670,11669
2667,11670,15393
2668,11670,15392
2669,15413,15777
2670,15413,11965
2671,15071,15414
2672,15071,11965
2673,15071,11997
2674,11691,11690
2675,11691,15397
2676,11691,15396
2677,11691,11994
2678,15464,11694
2679,15464,15429
2680,15464,15398
2681,15464,11693
2682,11692,16795
2683,11692,15416
2684,11692,11694
2685,11692,15581
2686,11692,17144
2687,11692,11693
2688,11692,16814
2689,11692,15415
2690,13098,13107
2691,13098,16820
2692,13098,16815
2693,13099,13106
2694,13100,13105
2695,14922,13348
2696,14922,15428
2697,14923,14950
2698,14923,15463
2699,14924,14949
2700,14924,13691
2701,14924,13671
2702,14924,15920
2703,14925,14948
2704,14925,14072
2705,14925,14959
2706,14926,14947
2707,14928,14945
2708,14929,14944
2709,14931,17752
2710,14932,13615
2711,14933,14942
2712,16951,16959
2713,16952,16958
2714,16953,16957
2715,14936,14939
2716,14937,16956
2717,16795,15416
2718,16795,11694
2719,16795,15581
2720,16795,17144
2721,16795,11693
2722,16795,16814
2723,16795,15415
2724,14948,15920
2725,14949,13691
2726,14949,13671
2727,14949,15920
2728,14950,15463
2729,13348,15428
2730,13104,14088
2731,13104,15428
2732,13107,16820
2733,13107,16815
2734,15416,15581
2735,15416,17144
2736,15416,11698
2737,15416,16814
2738,15416,15415
2739,11694,15429
2740,11694,15398
2741,11694,17144
2742,11694,11693
2743,11690,15397
2744,11690,15396
2745,11690,11994
2746,11676,15395
2747,11676,15394
2748,11669,11668
2749,11669,15393
2750,11669,15392
2751,11668,15391
2752,11668,15390
2753,11668,17142
2754,11668,15412
2755,11663,15391
2756,11655,15389
2757,11655,15388
2758,11658,15389
2759,11658,15386
2760,11658,15388
2761,11660,17359
2762,11637,11642
2763,11637,18465
2764,11637,11636
2765,11637,11641
2766,11642,11639
2767,11642,11898
2768,11642,18465
2769,11642,17341
2770,11642,17343
2771,11642,11636
2772,11642,11641
2773,10303,10304
2774,10303,10309
2775,10322,17495
2776,10322,12944
2777,17492,17493
2778,17492,17494
2779,17492,17495
2780,17493,10317
2781,17493,17494
2782,10315,10127
2783,10315,10126
2784,10315,10316
2785,10315,10317
2786,10127,10126
2787,10127,10316
2788,10127,17982
2789,10127,17938
2790,10126,10316
2791,10126,17982
2792,10126,17938
2793,10316,10317
2794,10304,10309
2795,12010,15060
2796,12317,12309
2797,12317,12318
2798,16778,12308
2799,16778,12311
2800,16778,12312
2801,16778,12945
2802,17059,13118
2803,17059,12302
2804,17059,12306
2805,17059,17153
2806,17152,13124
2807,17152,13117
2808,17152,17157
2809,17152,17158
2810,17152,12280
2811,17152,17160
2812,17152,16796
2813,17152,12004
2814,17152,12281
2815,13119,13123
2816,13119,11986
2817,13119,17303
2818,13119,17161
2819,13120,11984
2820,13120,11979
2821,13120,11978
2822,13120,15404
2823,13121,11973
2824,13121,11977
2825,13121,11972
2826,13121,11974
2827,13121,15634
2828,13121,17168
2829,11687,11684
2830,11687,11686
2831,11683,11684
2832,11683,17334
2833,11679,11680
2834,11697,15278
2835,11697,11695
2836,11697,11696
2837,11684,17334
2838,11970,11969
2839,11970,11966
2840,11970,11974
2841,11970,11968
2842,11984,11979
2843,11984,11978
2844,11984,15404
2845,11984,15747
2846,13123,11986
2847,13123,17303
2848,13123,17161
2849,13124,13117
2850,13124,17158
2851,13124,12280
2852,13124,17160
2853,13124,16796
2854,13124,12004
2855,13124,12281
2856,13124,15286
2857,13117,17157
2858,13117,17158
2859,13117,12280
2860,13117,17160
2861,13117,16796
2862,13117,12004
2863,13117,12281
2864,13118,12302
2865,13118,12306
2866,13118,17153
2867,12308,12309
2868,12308,12311
2869,12308,12312
2870,12308,12305
2871,12309,12305
2872,12559,12560
2873,12561,12562
2874,12561,12567
2875,12556,15294
2876,12556,15293
2877,12294,12293
2878,12294,12295
2879,12277,12278
2880,17732,17736
2881,12518,12524
2882,12518,12516
2883,12513,12512
2884,12257,17585
2885,12257,12256
2886,17736,17733
2887,12293,12295
2888,12555,15294
2889,12555,15293
2890,12562,12567
2891,12562,15648
2892,12562,15649
2893,12562,12565
2894,12913,12912
2895,12906,12905
2896,12906,12907
2897,12616,12629
2898,12616,12612
2899,12634,12629
2900,12635,12636
2901,12635,12630
2902,12636,12632
2903,12636,12631
2904,12637,12632
2905,12637,12631
2906,12638,12633
2907,12638,12627
2908,12661,12660
2909,12664,12665
2910,12645,12830
2911,12645,12665
2912,12836,12833
2913,12848,12847
2914,12848,12665
2915,18113,12657
2916,18475,12655
2917,18475,12658
2918,18475,18119
2919,18475,12662
2920,18476,12651
2921,18476,12650
2922,12649,12666
2923,12668,12669
2924,12668,12667
2925,12668,12666
2926,12668,12457
2927,12670,12672
2928,12670,12671
2929,12670,12677
2930,12670,12676
2931,12670,12461
2932,12672,12463
2933,12672,12462
2934,12696,17960
2935,12696,12465
2936,12697,17960
2937,12697,12505
2938,12697,12698
2939,12697,12699
2940,12697,12503
2941,12702,12705
2942,12702,12703
2943,12702,12704
2944,12702,12698
2945,12702,12699
2946,12701,12706
2947,12701,12709
2948,12701,12707
2949,12701,12710
2950,12701,16724
2951,12701,16723
2952,12701,16510
2953,12714,12729
2954,12740,12739
2955,12746,12747
2956,12746,12745
2957,12746,12744
2958,12871,12870
2959,12870,12754
2960,12870,12753
2961,12870,18105
2962,12747,12745
2963,12747,12744
2964,12736,12732
2965,12736,12730
2966,12736,13536
2967,12510,16510
2968,12706,12709
2969,12706,12707
2970,12706,17961
2971,12706,12710
2972,12706,16724
2973,12706,17820
2974,12706,16723
2975,12705,12703
2976,12705,12704
2977,12705,12713
2978,12705,17961
2979,17960,12505
2980,17960,12698
2981,17960,12699
2982,17960,12503
2983,12463,12455
2984,12463,12462
2985,12671,12669
2986,12671,12460
2987,12671,12677
2988,12671,12676
2989,12671,12461
2990,12669,12677
2991,12669,12667
2992,12410,12459
2993,12410,12447
2994,12410,12458
2995,12410,12456
2996,12410,12457
2997,12655,12658
2998,12655,18119
2999,12655,12662
3000,12658,18119
3001,12658,12662
3002,12847,12665
3003,12633,19735
3004,12633,19734
3005,12633,12627
3006,12633,12628
3007,12632,12631
3008,12905,12907
3009,12910,12909
3010,12910,18133
3011,12909,18133
3012,12909,15309
3013,15278,11695
3014,15278,11696
3015,15279,15280
3016,15282,15283
3017,16798,16811
3018,16798,16803
3019,16798,17102
3020,18057,16811
3021,18057,17099
3022,17138,11055
3023,15715,15714
3024,15715,14609
3025,15715,15906
3026,15716,16810
3027,15716,16812
3028,15717,16587
3029,15719,16549
3030,15719,16545
3031,18055,15720
3032,15722,15723
3033,15726,18098
3034,18098,18097
3035,18098,18104
3036,18097,18099
3037,18097,18069
3038,18097,18104
3039,18099,18069
3040,18099,18104
3041,18069,18104
3042,15714,14609
3043,15714,15906
3044,10975,10974
3045,10969,10968
3046,10969,10696
3047,10969,10695
3048,10972,10971
3049,10972,10970
3050,10972,10976
3051,10972,10973
3052,10972,10967
3053,10989,10983
3054,10989,10986
3055,10989,10980
3056,10989,14978
3057,10989,13778
3058,17550,17551
3059,17552,17554
3060,10947,10949
3061,10932,10931
3062,11231,11233
3063,11231,17233
3064,11231,11232
3065,11231,18827
3066,12090,12091
3067,12090,12089
3068,12090,12088
3069,12092,12093
3070,12129,12130
3071,12129,12128
3072,12133,12132
3073,12133,11855
3074,12139,12140
3075,12145,12154
3076,12145,12146
3077,12145,12144
3078,12145,12153
3079,12163,12169
3080,12163,12154
3081,12163,12168
3082,12163,17626
3083,12163,17315
3084,12163,17388
3085,12163,17273
3086,12415,12418
3087,12415,17625
3088,12415,17628
3089,12415,16091
3090,12415,12414
3091,12429,12431
3092,12429,12418
3093,12429,12430
3094,12429,12428
3095,12435,12486
3096,12435,12431
3097,12489,12490
3098,12494,12499
3099,12494,12498
3100,12494,12497
3101,12505,12698
3102,12505,12699
3103,12505,12503
3104,12703,12704
3105,12709,12707
3106,12709,12710
3107,12709,16724
3108,12709,17820
3109,12709,16723
3110,12707,12710
3111,12707,16724
3112,12707,17820
3113,12707,16723
3114,10469,10699
3115,10469,10468
3116,10469,10482
3117,10469,14980
3118,10699,14979
3119,10699,14980
3120,10699,10704
3121,12704,12713
3122,12698,12699
3123,12698,12503
3124,12499,12498
3125,12499,12497
3126,12486,12431
3127,12431,12430
3128,12431,12428
3129,12418,16091
3130,12418,12414
3131,12169,12168
3132,12169,17626
3133,12169,17315
3134,12169,12170
3135,12169,17388
3136,12169,17273
3137,12154,12146
3138,12154,12153
3139,12154,17388
3140,12132,11855
3141,12130,12128
3142,12091,12089
3143,11233,11266
3144,11233,17233
3145,11233,11232
3146,11233,18827
3147,11266,17233
3148,10983,10986
3149,10983,10980
3150,10983,14978
3151,10983,13778
3152,10971,10970
3153,10971,10976
3154,10971,10973
3155,10971,10967
3156,10968,10696
3157,10968,10695
3158,12978,11335
3159,12978,11329
3160,12978,11330
3161,12978,11026
3162,11335,11329
3163,11335,11330
3164,11335,11026
3165,11334,11333
3166,11334,17701
3167,11334,17703
3168,11339,11338
3169,11339,11341
3170,11339,11342
3171,11339,17702
3172,11339,11361
3173,11325,11326
3174,11325,16939
3175,11325,11327
3176,11608,11610
3177,11617,11616
3178,11617,11618
3179,11617,15531
3180,11617,11620
3181,11614,11613
3182,11609,11612
3183,11609,11611
3184,11609,11615
3185,11587,11588
3186,11587,17327
3187,11587,17853
3188,11577,17853
3189,11174,11173
3190,10856,10857
3191,10850,10844
3192,10850,10849
3193,10845,10844
3194,10845,10841
3195,10845,10840
3196,19842,10830
3197,10537,10536
3198,10530,10529
3199,10530,10527
3200,10530,10528
3201,10523,10524
3202,10523,13198
3203,17923,10519
3204,17923,13175
3205,17923,10517
3206,17923,18126
3207,10519,13175
3208,10519,13198
3209,10519,10517
3210,10519,18126
3211,10529,10527
3212,10529,10528
3213,10844,10849
3214,10844,10841
3215,10844,10840
3216,11588,17327
3217,11612,11613
3218,11612,11611
3219,11612,11615
3220,11616,11618
3221,11616,15531
3222,11616,11620
3223,11326,16939
3224,11326,11327
3225,11338,11341
3226,11338,11342
3227,11338,17702
3228,11338,11361
3229,11333,17701
3230,11333,17703
3231,11329,11330
3232,13364,13466
3233,13364,13403
3234,13364,13402
3235,18135,13465
3236,18135,13401
3237,17858,17856
3238,13455,13458
3239,13458,16072
3240,16072,18470
3241,13467,13362
3242,13467,18049
3243,13362,18049
3244,13362,13404
3245,13479,13492
3246,13480,13491
3247,13481,13490
3248,13465,13401
3249,17857,13466
3250,13466,13402
3251,13403,13493
3252,13403,13363
3253,13403,13402
3254,13493,13363
3255,18049,13404
3256,15972,15975
3257,15973,13470
3258,15973,15974
3259,13470,13471
3260,13470,15974
3261,14876,14883
3262,14877,14882
3263,14878,14881
3264,16752,16756
3265,16747,16753
3266,16748,18558
3267,16748,16751
3268,18558,16751
3269,18558,16293
3270,16312,16292
