Unnamed: 0,0,1,coords,nil
979,9.29783542421091,45.5173643568875,"45.5173643568875, 9.29783542421091",
974,9.33137771302968,45.5210690111993,"45.5210690111993, 9.33137771302968",
895,9.34597136677814,45.5207397997328,"45.5207397997328, 9.34597136677814",
977,9.36312160213117,45.521864033703,"45.521864033703, 9.36312160213117",
986,9.37589692165833,45.5253016625452,"45.5253016625452, 9.37589692165833",
894,9.38497435183026,45.5278485186639,"45.5278485186639, 9.38497435183026",
952,9.40345410780515,45.5367410010093,"45.5367410010093, 9.40345410780515",
980,9.42350019149011,45.5420794775495,"45.5420794775495, 9.42350019149011",
954,9.43662513013151,45.545287231276,"45.545287231276, 9.43662513013151",
995,9.14553880789141,45.40174850104,"45.40174850104, 9.14553880789141",
994,9.15004630789062,45.409454501039,"45.409454501039, 9.15004630789062",
969,9.16372910790087,45.5281326010273,"45.5281326010273, 9.16372910790087",BRUZZANO
997,9.16825160789818,45.5216818010275,"45.5216818010275, 9.16825160789818",BOVISASCA
998,9.17397990789478,45.5135543010278,"45.5135543010278, 9.17397990789478",AFFORI
962,9.17960310789145,45.5055370010281,"45.5055370010281, 9.17960310789145",DERGANO
937,9.1850425078882,45.4977017010284,"45.4977017010284, 9.1850425078882",DERGANO
890,9.19260110788448,45.4926644010284,"45.4926644010284, 9.19260110788448",ISOLA
900,9.20055840788091,45.489990201028,"45.489990201028, 9.20055840788091",MACIACHINI - MAGGIOLINA
916,9.19885640788027,45.4800896010291,"45.4800896010291, 9.19885640788027",CENTRALE
899,9.19470670788128,45.4750407010298,"45.4750407010298, 9.19470670788128",BRERA
933,9.19284790788136,45.4700055010304,"45.4700055010304, 9.19284790788136",BRERA
959,9.18861101005318,45.4639037177197,"45.4639037177197, 9.18861101005318",DUOMO
935,9.18902710788159,45.4601086010316,"45.4601086010316, 9.18902710788159",DUOMO
964,9.19510340787866,45.4565508010315,"45.4565508010315, 9.19510340787866",GUASTALLA
924,9.20340020787463,45.4514341010313,"45.4514341010313, 9.20340020787463",PORTA ROMANA
942,9.21081640787101,45.4467636010312,"45.4467636010312, 9.21081640787101",UMBRIA - MOLISE
988,9.2184814078674,45.442810701031,"45.442810701031, 9.2184814078674",LODI - CORVETTO
966,9.22346950786506,45.4404109010309,"45.4404109010309, 9.22346950786506",LODI - CORVETTO
922,9.23031110786186,45.4371279010307,"45.4371279010307, 9.23031110786186",LODI - CORVETTO
914,9.23808910785825,45.4335862010304,"45.4335862010304, 9.23808910785825",LODI - CORVETTO
908,9.25623390785034,45.4292064010295,"45.4292064010295, 9.25623390785034",TRIULZO SUPERIORE
991,9.21218050788111,45.5267842010239,"45.5267842010239, 9.21218050788111",NIGUARDA - CA' GRANDA
925,9.20947360788156,45.5219945010245,"45.5219945010245, 9.20947360788156",NIGUARDA - CA' GRANDA
992,9.20536990788226,45.5147339010255,"45.5147339010255, 9.20536990788226",NIGUARDA - CA' GRANDA
983,9.20111030788298,45.5072425010265,"45.5072425010265, 9.20111030788298",NIGUARDA - CA' GRANDA
947,9.19792000788352,45.5016262010272,"45.5016262010272, 9.19792000788352",MACIACHINI - MAGGIOLINA
936,9.19482360788404,45.4961456010279,"45.4961456010279, 9.19482360788404",MACIACHINI - MAGGIOLINA
948,9.19126340788434,45.4876083010289,"45.4876083010289, 9.19126340788434",ISOLA
932,9.17979312440481,45.4848147763397,"45.4848147763397, 9.17979312440481",SARPI
976,9.17194683918035,45.4874900006087,"45.4874900006087, 9.17194683918035",GHISOLFA
955,9.16677778724863,45.4845217522064,"45.4845217522064, 9.16677778724863",SARPI
961,9.16226040292661,45.4816190261232,"45.4816190261232, 9.16226040292661",PORTELLO
889,9.15667532734001,45.478140184674,"45.478140184674, 9.15667532734001",TRE TORRI
923,9.15149944089912,45.4807995479255,"45.4807995479255, 9.15149944089912",PORTELLO
938,9.14366872151745,45.4797818727906,"45.4797818727906, 9.14366872151745",DE ANGELI - MONTE ROSA
905,9.13789399368297,45.4763587387451,"45.4763587387451, 9.13789399368297",S. SIRO
907,9.12901244641325,45.4762089724848,"45.4762089724848, 9.12901244641325",pin not found
906,9.11831543256738,45.4762588946168,"45.4762588946168, 9.11831543256738",S. SIRO
14909,9.11974325975383,45.5173543395456,"45.5173543395456, 9.11974325975383",SACCO
10471,9.1255538215898,45.5138022511551,"45.5138022511551, 9.1255538215898",QUARTO OGGIARO
10473,9.1280580161489,45.5115925817802,"45.5115925817802, 9.1280580161489",QUARTO OGGIARO
17171,9.13137994744574,45.5094824350916,"45.5094824350916, 9.13137994744574",QUARTO OGGIARO
10481,9.13494234263047,45.5084139842772,"45.5084139842772, 9.13494234263047",QUARTO OGGIARO
10725,9.13722346056014,45.5078027100552,"45.5078027100552, 9.13722346056014",QUARTO OGGIARO
10703,9.138688471407,45.5028067728243,"45.5028067728243, 9.138688471407",VILLAPIZZONE
10701,9.1395359221959,45.5009398796662,"45.5009398796662, 9.1395359221959",VILLAPIZZONE
10708,9.14157813874215,45.4980075581161,"45.4980075581161, 9.14157813874215",VILLAPIZZONE
10682,9.143379475653,45.4954310388802,"45.4954310388802, 9.143379475653",VILLAPIZZONE
10686,9.14468649268934,45.4935436905158,"45.4935436905158, 9.14468649268934",VILLAPIZZONE
10689,9.14757099641155,45.4917021263707,"45.4917021263707, 9.14757099641155",VILLAPIZZONE
10694,9.15105504894306,45.4901138960108,"45.4901138960108, 9.15105504894306",VILLAPIZZONE
10978,9.15607205988377,45.4878337967883,"45.4878337967883, 9.15607205988377",GHISOLFA
10945,9.15839510369285,45.4861338930343,"45.4861338930343, 9.15839510369285",SARPI
10953,9.16057439373984,45.4842289926889,"45.4842289926889, 9.16057439373984",PORTELLO
10960,9.16295125554391,45.4824274334777,"45.4824274334777, 9.16295125554391",SARPI
11281,9.16574933633365,45.4803295142949,"45.4803295142949, 9.16574933633365",PAGANO
11283,9.16695156105579,45.4793503306697,"45.4793503306697, 9.16695156105579",PAGANO
11287,9.16897393467308,45.4778718649899,"45.4778718649899, 9.16897393467308",PAGANO
11262,9.17151874060573,45.4763090790817,"45.4763090790817, 9.17151874060573",SARPI
11258,9.17001481356142,45.4741882468837,"45.4741882468837, 9.17001481356142",PAGANO
11252,9.16757613908008,45.4726031654339,"45.4726031654339, 9.16757613908008",PAGANO
11256,9.17000940946096,45.4701831294888,"45.4701831294888, 9.17000940946096",MAGENTA - S. VITTORE
11263,9.17253001220901,45.4682978214704,"45.4682978214704, 9.17253001220901",MAGENTA - S. VITTORE
11270,9.17625390492005,45.4679504415344,"45.4679504415344, 9.17625390492005",MAGENTA - S. VITTORE
11522,9.17917014067814,45.4675810388767,"45.4675810388767, 9.17917014067814",DUOMO
11536,9.18257868646694,45.4683137349832,"45.4683137349832, 9.18257868646694",BRERA
11546,9.18483316796814,45.4688411757823,"45.4688411757823, 9.18483316796814",BRERA
11497,9.18613436949839,45.4662077632536,"45.4662077632536, 9.18613436949839",BRERA
11509,9.18783815939951,45.4655779141494,"45.4655779141494, 9.18783815939951",BRERA
11557,9.18888815744726,45.4663817770532,"45.4663817770532, 9.18888815744726",BRERA
11560,9.19200489069653,45.4693064208587,"45.4693064208587, 9.19200489069653",BRERA
11830,9.19378687878564,45.4710351128172,"45.4710351128172, 9.19378687878564",BRERA
11840,9.1952118069012,45.4727843864122,"45.4727843864122, 9.1952118069012",BRERA
11838,9.19465844798296,45.4755621397942,"45.4755621397942, 9.19465844798296",BRERA
11876,9.19779055122068,45.4778907016597,"45.4778907016597, 9.19779055122068",CENTRALE
11882,9.20034886282027,45.4767431054407,"45.4767431054407, 9.20034886282027",CENTRALE
11886,9.20258452854193,45.4783116889384,"45.4783116889384, 9.20258452854193",CENTRALE
11892,9.2040969171295,45.4799291810147,"45.4799291810147, 9.2040969171295",CENTRALE
12172,9.20649131109339,45.4821616323618,"45.4821616323618, 9.20649131109339",CENTRALE
12175,9.20788291442718,45.4835307647589,"45.4835307647589, 9.20788291442718",CENTRALE
12183,9.21006428823882,45.4855710045078,"45.4855710045078, 9.21006428823882",CENTRALE
12242,9.21222821077914,45.4876417385919,"45.4876417385919, 9.21222821077914",LORETO
12245,9.21404699288089,45.4893485373747,"45.4893485373747, 9.21404699288089",LORETO
12247,9.21555615478659,45.4907948620297,"45.4907948620297, 9.21555615478659",LORETO
12253,9.21643022727981,45.4926384126346,"45.4926384126346, 9.21643022727981",LORETO
12254,9.21624170059091,45.4949990231041,"45.4949990231041, 9.21624170059091",LORETO
12249,9.21612170418857,45.4933672379546,"45.4933672379546, 9.21612170418857",LORETO
12248,9.21584775308182,45.4913343710857,"45.4913343710857, 9.21584775308182",LORETO
12246,9.21431408054445,45.48975758209,"45.48975758209, 9.21431408054445",LORETO
12243,9.2126509271105,45.4881810128079,"45.4881810128079, 9.2126509271105",LORETO
12182,9.20946292194133,45.4851535610466,"45.4851535610466, 9.20946292194133",CENTRALE
12180,9.20803267195013,45.4837700179623,"45.4837700179623, 9.20803267195013",CENTRALE
12174,9.20670440356601,45.4825394513565,"45.4825394513565, 9.20670440356601",CENTRALE
11891,9.20393048699611,45.4799024747785,"45.4799024747785, 9.20393048699611",CENTRALE
11888,9.20292071940091,45.4788511532038,"45.4788511532038, 9.20292071940091",CENTRALE
11849,9.20113056729544,45.4769100977624,"45.4769100977624, 9.20113056729544",CENTRALE
11871,9.19744187407613,45.4781211534127,"45.4781211534127, 9.19744187407613",CENTRALE
11837,9.19470326724462,45.4760391167771,"45.4760391167771, 9.19470326724462",BRERA
11835,9.19510572020291,45.472627049686,"45.472627049686, 9.19510572020291",BRERA
11829,9.1929003357883,45.4702365197772,"45.4702365197772, 9.1929003357883",BRERA
11558,9.19004663145426,45.467576994358,"45.467576994358, 9.19004663145426",BRERA
11493,9.18681832583742,45.4656695938439,"45.4656695938439, 9.18681832583742",BRERA
11544,9.18455465068264,45.4688644518718,"45.4688644518718, 9.18455465068264",BRERA
11535,9.18193087594168,45.4681595711643,"45.4681595711643, 9.18193087594168",BRERA
11521,9.17982430621383,45.4676340189466,"45.4676340189466, 9.17982430621383",DUOMO
11269,9.17595425323816,45.4680305796252,"45.4680305796252, 9.17595425323816",MAGENTA - S. VITTORE
11264,9.17246498626067,45.4684734392892,"45.4684734392892, 9.17246498626067",MAGENTA - S. VITTORE
11255,9.1706494469885,45.4698578164642,"45.4698578164642, 9.1706494469885",MAGENTA - S. VITTORE
11254,9.16770576414244,45.4720944185263,"45.4720944185263, 9.16770576414244",PAGANO
11259,9.16932650912837,45.4736120776529,"45.4736120776529, 9.16932650912837",PAGANO
11261,9.17069811079712,45.4770467139877,"45.4770467139877, 9.17069811079712",SARPI
11291,9.16849560342452,45.4783414502871,"45.4783414502871, 9.16849560342452",SARPI
11282,9.16735864628566,45.4791965481632,"45.4791965481632, 9.16735864628566",SARPI
11279,9.16605453488115,45.4802113928934,"45.4802113928934, 9.16605453488115",SARPI
10961,9.16351642495556,45.4821324300167,"45.4821324300167, 9.16351642495556",SARPI
10957,9.16106153131098,45.4839807810442,"45.4839807810442, 9.16106153131098",SARPI
10944,9.15881425551815,45.4856896085664,"45.4856896085664, 9.15881425551815",SARPI
10979,9.15619451369244,45.4878577614143,"45.4878577614143, 9.15619451369244",GHISOLFA
10965,9.15178274487717,45.4899017615054,"45.4899017615054, 9.15178274487717",VILLAPIZZONE
10688,9.14797855700611,45.4916270992172,"45.4916270992172, 9.14797855700611",VILLAPIZZONE
14998,9.14537336271091,45.4928262347056,"45.4928262347056, 9.14537336271091",VILLAPIZZONE
10685,9.14448406211511,45.4941338430857,"45.4941338430857, 9.14448406211511",VILLAPIZZONE
10683,9.14342046095812,45.4956148414228,"45.4956148414228, 9.14342046095812",VILLAPIZZONE
10707,9.14182734675069,45.4978587337142,"45.4978587337142, 9.14182734675069",VILLAPIZZONE
10705,9.14011673550577,45.5003046023902,"45.5003046023902, 9.14011673550577",VILLAPIZZONE
14972,9.13890389158895,45.502888015415,"45.502888015415, 9.13890389158895",VILLAPIZZONE
10727,9.13709154269471,45.5079713929121,"45.5079713929121, 9.13709154269471",QUARTO OGGIARO
10480,9.13203881939538,45.5093061587981,"45.5093061587981, 9.13203881939538",QUARTO OGGIARO
10474,9.12827228406392,45.5115696776194,"45.5115696776194, 9.12827228406392",QUARTO OGGIARO
10472,9.12570515022677,45.5138089168878,"45.5138089168878, 9.12570515022677",QUARTO OGGIARO
14970,9.11979581233306,45.5176724947629,"45.5176724947629, 9.11979581233306",SACCO
15401,9.2056294759276,45.4914268205203,"45.4914268205203, 9.2056294759276",CENTRALE
17611,9.20476390226752,45.4897074752574,"45.4897074752574, 9.20476390226752",CENTRALE
11929,9.20372289242824,45.4886048048595,"45.4886048048595, 9.20372289242824",CENTRALE
11916,9.20186991345572,45.4868168839413,"45.4868168839413, 9.20186991345572",CENTRALE
15529,9.20012008547799,45.4842251796119,"45.4842251796119, 9.20012008547799",CENTRALE
11879,9.19941080109864,45.4831147954166,"45.4831147954166, 9.19941080109864",CENTRALE
12991,9.19807906704892,45.4814609256282,"45.4814609256282, 9.19807906704892",GARIBALDI REPUBBLICA
11863,9.19482769259505,45.4797368133091,"45.4797368133091, 9.19482769259505",GARIBALDI REPUBBLICA
11859,9.19256537746766,45.480349542355,"45.480349542355, 9.19256537746766",GARIBALDI REPUBBLICA
17582,9.1884835794146,45.4808464787763,"45.4808464787763, 9.1884835794146",GARIBALDI REPUBBLICA
17326,9.18624959407197,45.483913705893,"45.483913705893, 9.18624959407197",GARIBALDI REPUBBLICA
17668,9.18247119197179,45.4857042932751,"45.4857042932751, 9.18247119197179",SARPI
17612,9.18042266331595,45.4845858379174,"45.4845858379174, 9.18042266331595",SARPI
17613,9.17803860556375,45.4843167065833,"45.4843167065833, 9.17803860556375",SARPI
11323,9.17297715015913,45.4875024473816,"45.4875024473816, 9.17297715015913",GHISOLFA
11297,9.1710431051403,45.4837232735728,"45.4837232735728, 9.1710431051403",SARPI
11290,9.16802307975227,45.4820310596812,"45.4820310596812, 9.16802307975227",SARPI
11284,9.16637419903774,45.4809848523862,"45.4809848523862, 9.16637419903774",SARPI
11249,9.16591916274737,45.4699536113893,"45.4699536113893, 9.16591916274737",PAGANO
11245,9.16529153363375,45.4678719545924,"45.4678719545924, 9.16529153363375",PAGANO
10899,9.16483779827039,45.4663559373961,"45.4663559373961, 9.16483779827039",PAGANO
10896,9.16412071568037,45.4639229837125,"45.4639229837125, 9.16412071568037",WASHINGTON
10890,9.16331778071559,45.4610553523984,"45.4610553523984, 9.16331778071559",WASHINGTON
11204,9.16550886727178,45.4596132016218,"45.4596132016218, 9.16550886727178",MAGENTA - S. VITTORE
11212,9.16922746901562,45.4572121573529,"45.4572121573529, 9.16922746901562",MAGENTA - S. VITTORE
11187,9.17207962238949,45.4553100183723,"45.4553100183723, 9.17207962238949",MAGENTA - S. VITTORE
11179,9.17002125856459,45.4534183761136,"45.4534183761136, 9.17002125856459",NAVIGLI
11191,9.17289170555044,45.453007030912,"45.453007030912, 9.17289170555044",NAVIGLI
11198,9.17581189634589,45.452785054055,"45.452785054055, 9.17581189634589",NAVIGLI
17553,9.17931141081174,45.4518690070807,"45.4518690070807, 9.17931141081174",TICINESE
11199,9.17624917881526,45.4527507715724,"45.4527507715724, 9.17624917881526",NAVIGLI
11190,9.17344114126493,45.4530620330393,"45.4530620330393, 9.17344114126493",NAVIGLI
11182,9.17049042879458,45.4532936528617,"45.4532936528617, 9.17049042879458",NAVIGLI
11193,9.17224951682641,45.4549272187303,"45.4549272187303, 9.17224951682641",NAVIGLI
11184,9.16897984844155,45.4574703848149,"45.4574703848149, 9.16897984844155",MAGENTA - S. VITTORE
11203,9.16603085183843,45.4594162501834,"45.4594162501834, 9.16603085183843",MAGENTA - S. VITTORE
10893,9.16314398588812,45.4613324538404,"45.4613324538404, 9.16314398588812",WASHINGTON
10894,9.16404734115253,45.4634002374466,"45.4634002374466, 9.16404734115253",WASHINGTON
10897,9.16478024113936,45.4656849402441,"45.4656849402441, 9.16478024113936",PAGANO
11242,9.16530716456514,45.4673628704893,"45.4673628704893, 9.16530716456514",PAGANO
11246,9.16583609740508,45.469270824833,"45.469270824833, 9.16583609740508",PAGANO
11251,9.16704540044251,45.4721223872323,"45.4721223872323, 9.16704540044251",PAGANO
11289,9.16773750380215,45.4817344457248,"45.4817344457248, 9.16773750380215",SARPI
11296,9.17020380875511,45.4833329816071,"45.4833329816071, 9.17020380875511",SARPI
11322,9.17305523929912,45.487403291486,"45.487403291486, 9.17305523929912",GHISOLFA
17614,9.17809936442948,45.4842080870978,"45.4842080870978, 9.17809936442948",SARPI
17615,9.18063359731636,45.4846035071563,"45.4846035071563, 9.18063359731636",SARPI
17328,9.18271880844883,45.4856081006636,"45.4856081006636, 9.18271880844883",GARIBALDI REPUBBLICA
17329,9.18637062479916,45.4837178182827,"45.4837178182827, 9.18637062479916",GARIBALDI REPUBBLICA
17330,9.18825483868929,45.4812614861972,"45.4812614861972, 9.18825483868929",GARIBALDI REPUBBLICA
17331,9.18965890479879,45.4807214301987,"45.4807214301987, 9.18965890479879",GARIBALDI REPUBBLICA
11860,9.19273613976945,45.4802217377295,"45.4802217377295, 9.19273613976945",GARIBALDI REPUBBLICA
11864,9.19420042237036,45.4796580407594,"45.4796580407594, 9.19420042237036",GARIBALDI REPUBBLICA
11874,9.19729633380403,45.4808232072327,"45.4808232072327, 9.19729633380403",GARIBALDI REPUBBLICA
11880,9.19983459540579,45.4835506041929,"45.4835506041929, 9.19983459540579",CENTRALE
15528,9.20063400723432,45.4848138445078,"45.4848138445078, 9.20063400723432",CENTRALE
11915,9.20207627761855,45.4868693554605,"45.4868693554605, 9.20207627761855",CENTRALE
11930,9.20347890586219,45.4882021929323,"45.4882021929323, 9.20347890586219",CENTRALE
15270,9.17369891715931,45.4030608148646,"45.4030608148646, 9.17369891715931",GRATOSOGLIO - TICINELLO
16908,9.1750345815892,45.4068212464696,"45.4068212464696, 9.1750345815892",GRATOSOGLIO - TICINELLO
16909,9.17476911193942,45.4102178972634,"45.4102178972634, 9.17476911193942",GRATOSOGLIO - TICINELLO
16910,9.1752707234164,45.4144951751469,"45.4144951751469, 9.1752707234164",GRATOSOGLIO - TICINELLO
16911,9.17589372113176,45.4186665432599,"45.4186665432599, 9.17589372113176",GRATOSOGLIO - TICINELLO
16912,9.17728949485812,45.4227880594872,"45.4227880594872, 9.17728949485812",STADERA
16913,9.17767299839219,45.4272069972964,"45.4272069972964, 9.17767299839219",STADERA
18139,9.17788874698429,45.4296157829995,"45.4296157829995, 9.17788874698429",STADERA
11136,9.17775499986397,45.4329067207449,"45.4329067207449, 9.17775499986397",STADERA
11137,9.17800873845019,45.4348325554617,"45.4348325554617, 9.17800873845019",STADERA
11139,9.1783039899606,45.4372488823726,"45.4372488823726, 9.1783039899606",TIBALDI
11163,9.17861832144834,45.4401332328954,"45.4401332328954, 9.17861832144834",TIBALDI
11165,9.17903905505661,45.4432964474143,"45.4432964474143, 9.17903905505661",TICINESE
11419,9.17944274121775,45.4461086443701,"45.4461086443701, 9.17944274121775",TICINESE
11441,9.17972417025744,45.4486645007373,"45.4486645007373, 9.17972417025744",TICINESE
11443,9.1801387793156,45.451872721301,"45.451872721301, 9.1801387793156",TICINESE
11451,9.18391341099064,45.4519972324154,"45.4519972324154, 9.18391341099064",TICINESE
11463,9.18701685260162,45.4536348925273,"45.4536348925273, 9.18701685260162",TICINESE
11464,9.18745920653854,45.4559114312563,"45.4559114312563, 9.18745920653854",DUOMO
11499,9.18824555310768,45.4601811302919,"45.4601811302919, 9.18824555310768",DUOMO
16929,9.18934071405488,45.4616829901614,"45.4616829901614, 9.18934071405488",DUOMO
11498,9.18784970948758,45.4593115072243,"45.4593115072243, 9.18784970948758",DUOMO
11465,9.18739778975949,45.4566884382067,"45.4566884382067, 9.18739778975949",DUOMO
11462,9.18694575919011,45.4540732242827,"45.4540732242827, 9.18694575919011",TICINESE
11452,9.18346856840378,45.4521382907191,"45.4521382907191, 9.18346856840378",TICINESE
11447,9.18108809326256,45.4522987725344,"45.4522987725344, 9.18108809326256",TICINESE
11442,9.17964213337177,45.4490066693299,"45.4490066693299, 9.17964213337177",TICINESE
11169,9.17926114019554,45.4457983926992,"45.4457983926992, 9.17926114019554",TICINESE
11168,9.17897826874951,45.4437871000138,"45.4437871000138, 9.17897826874951",TICINESE
11164,9.17864551857609,45.4413311594932,"45.4413311594932, 9.17864551857609",TIBALDI
11162,9.17830462038542,45.4381611842906,"45.4381611842906, 9.17830462038542",TIBALDI
11138,9.17790416831244,45.4351207522733,"45.4351207522733, 9.17790416831244",STADERA
11135,9.17766495523459,45.4332399002308,"45.4332399002308, 9.17766495523459",STADERA
16843,9.17759108172926,45.4295543989052,"45.4295543989052, 9.17759108172926",STADERA
16901,9.17734360471812,45.4265480979725,"45.4265480979725, 9.17734360471812",STADERA
16903,9.1770392493951,45.4227186074446,"45.4227186074446, 9.1770392493951",STADERA
16904,9.17550545379146,45.4181775427899,"45.4181775427899, 9.17550545379146",GRATOSOGLIO - TICINELLO
16905,9.17494265662303,45.4140345956842,"45.4140345956842, 9.17494265662303",GRATOSOGLIO - TICINELLO
16906,9.17442517727967,45.4099862203889,"45.4099862203889, 9.17442517727967",GRATOSOGLIO - TICINELLO
16907,9.17479313573949,45.4067305962351,"45.4067305962351, 9.17479313573949",GRATOSOGLIO - TICINELLO
14869,9.22393213272373,45.4572373381052,"45.4572373381052, 9.22393213272373",UMBRIA - MOLISE
14870,9.22206155785853,45.4576147073279,"45.4576147073279, 9.22206155785853",UMBRIA - MOLISE
12124,9.21776120801754,45.4581708666908,"45.4581708666908, 9.21776120801754",UMBRIA - MOLISE
14871,9.21743854472513,45.46194758332,"45.46194758332, 9.21743854472513",XXII MARZO
12111,9.21495828143458,45.4622538048314,"45.4622538048314, 9.21495828143458",XXII MARZO
12098,9.2116231561745,45.4622825251218,"45.4622825251218, 9.2116231561745",XXII MARZO
12095,9.20802738060186,45.4623026212297,"45.4623026212297, 9.20802738060186",XXII MARZO
11820,9.20329887453881,45.462350950443,"45.462350950443, 9.20329887453881",GUASTALLA
11810,9.20002205110526,45.4623759070213,"45.4623759070213, 9.20002205110526",GUASTALLA
11797,9.19761691730672,45.4627607936144,"45.4627607936144, 9.19761691730672",DUOMO
